video_id,compression,frame_idx,t_sec,R_mean,G_mean,B_mean,Y_mean,Y_std,fps,label
c23__videos__272,c23,0,0.0,188.27503967285156,129.68283081054688,88.24906158447266,139.14801025390625,45.50749588012695,30.0,Real
c23__videos__272,c23,1,0.03333333333333333,190.2372283935547,130.98008728027344,89.919189453125,140.61355590820312,45.478485107421875,30.0,Real
c23__videos__272,c23,2,0.06666666666666667,190.19422912597656,130.93968200683594,89.18903350830078,140.52279663085938,44.75764083862305,30.0,Real
c23__videos__272,c23,3,0.1,191.08946228027344,131.43954467773438,89.69466400146484,141.1071319580078,44.26670455932617,30.0,Real
c23__videos__272,c23,4,0.13333333333333333,192.83953857421875,133.19566345214844,90.6966781616211,142.80752563476562,43.37308883666992,30.0,Real
c23__videos__272,c23,5,0.16666666666666666,194.7165985107422,134.58065795898438,91.82048797607422,144.27828979492188,41.61490249633789,30.0,Real
c23__videos__272,c23,6,0.2,195.05569458007812,134.99508666992188,91.54602813720703,144.62696838378906,41.21977996826172,30.0,Real
c23__videos__272,c23,7,0.23333333333333334,196.4854278564453,135.60577392578125,93.00057983398438,145.47268676757812,41.17523956298828,30.0,Real
c23__videos__272,c23,8,0.26666666666666666,196.5948028564453,135.7873077392578,92.87821197509766,145.616943359375,41.00375747680664,30.0,Real
c23__videos__272,c23,9,0.3,193.3880615234375,133.3236083984375,91.08110809326172,143.04339599609375,42.30898666381836,30.0,Real
c23__videos__272,c23,10,0.3333333333333333,195.2998504638672,135.22250366210938,91.73131561279297,144.8549041748047,40.812957763671875,30.0,Real
c23__videos__272,c23,11,0.36666666666666664,191.33250427246094,131.10110473632812,89.70944213867188,140.91783142089844,43.51524353027344,30.0,Real
c23__videos__272,c23,12,0.4,191.37258911132812,131.6885986328125,89.91947937011719,141.36167907714844,43.84318923950195,30.0,Real
c23__videos__272,c23,13,0.43333333333333335,191.10360717773438,130.80087280273438,89.74920654296875,140.6573028564453,44.046295166015625,30.0,Real
c23__videos__272,c23,14,0.4666666666666667,195.0198211669922,134.58921813964844,91.55072784423828,144.32937622070312,40.15808868408203,30.0,Real
c23__videos__272,c23,15,0.5,194.8409423828125,133.92312622070312,92.19410705566406,143.86141967773438,41.95006561279297,30.0,Real
c23__videos__272,c23,16,0.5333333333333333,192.60641479492188,133.11282348632812,90.94781494140625,142.7168426513672,42.56657791137695,30.0,Real
c23__videos__272,c23,17,0.5666666666666667,189.31137084960938,130.90145874023438,89.37609100341797,140.32125854492188,45.97864532470703,30.0,Real
c23__videos__272,c23,18,0.6,189.3040771484375,130.611083984375,89.80204010009766,140.14280700683594,46.275108337402344,30.0,Real
c23__videos__272,c23,19,0.6333333333333333,189.27041625976562,131.1437225341797,89.77806854248047,140.51486206054688,45.853302001953125,30.0,Real
c23__videos__272,c23,20,0.6666666666666666,185.90245056152344,128.57431030273438,88.66868591308594,137.88108825683594,49.722347259521484,30.0,Real
c23__videos__272,c23,21,0.7,186.0399932861328,128.67083740234375,88.46444702148438,137.96461486816406,48.617366790771484,30.0,Real
c23__videos__272,c23,22,0.7333333333333333,186.83917236328125,128.90167236328125,89.02388763427734,138.33999633789062,48.342132568359375,30.0,Real
c23__videos__272,c23,23,0.7666666666666667,189.03805541992188,130.6286163330078,90.0566635131836,140.11715698242188,46.422481536865234,30.0,Real
c23__videos__272,c23,24,0.8,190.1373748779297,131.43116760253906,90.69466400146484,140.97093200683594,46.46159744262695,30.0,Real
c23__videos__272,c23,25,0.8333333333333334,190.4204864501953,131.62423706054688,90.59249877929688,141.1618194580078,45.953372955322266,30.0,Real
c23__videos__272,c23,26,0.8666666666666667,191.0225067138672,131.91371154785156,91.05599212646484,141.5303192138672,45.62449264526367,30.0,Real
c23__videos__272,c23,27,0.9,191.16363525390625,132.11428833007812,91.003173828125,141.699951171875,45.170654296875,30.0,Real
c23__videos__272,c23,28,0.9333333333333333,192.18499755859375,132.5546875,92.23983001708984,142.32135009765625,45.06949996948242,30.0,Real
c23__videos__272,c23,29,0.9666666666666667,191.76364135742188,132.60693359375,91.59884643554688,142.2228546142578,44.36589813232422,30.0,Real
c23__videos__272,c23,30,1.0,190.38441467285156,131.67791748046875,90.91342163085938,141.21571350097656,45.16471481323242,30.0,Real
c23__videos__272,c23,31,1.0333333333333334,188.54603576660156,130.06983947753906,90.28888702392578,139.6296844482422,47.17996597290039,30.0,Real
c23__videos__272,c23,32,1.0666666666666667,188.3093719482422,130.1243896484375,89.70187377929688,139.5760040283203,47.020626068115234,30.0,Real
c23__videos__272,c23,33,1.1,188.67677307128906,130.3774871826172,89.83521270751953,139.84475708007812,46.82133483886719,30.0,Real
c23__videos__272,c23,34,1.1333333333333333,188.80606079101562,130.11082458496094,89.9518051147461,139.68994140625,46.86140060424805,30.0,Real
c23__videos__272,c23,35,1.1666666666666667,191.3243865966797,131.9226531982422,90.72178649902344,141.57675170898438,44.65106201171875,30.0,Real
c23__videos__272,c23,36,1.2,191.94810485839844,132.1241912841797,91.39971160888672,141.90245056152344,44.09700012207031,30.0,Real
c23__videos__272,c23,37,1.2333333333333334,191.36093139648438,131.78746032714844,91.13381958007812,141.517578125,43.574073791503906,30.0,Real
c23__videos__272,c23,38,1.2666666666666666,187.0638885498047,128.92555236816406,88.91722106933594,138.3971710205078,46.756019592285156,30.0,Real
c23__videos__272,c23,39,1.3,189.73101806640625,130.47012329101562,90.261474609375,140.16592407226562,45.39177322387695,30.0,Real
c23__videos__272,c23,40,1.3333333333333333,190.84588623046875,131.28485107421875,89.80374908447266,140.95257568359375,43.592628479003906,30.0,Real
c23__videos__272,c23,41,1.3666666666666667,190.69033813476562,131.33506774902344,89.47532653808594,140.93173217773438,42.75448226928711,30.0,Real
c23__videos__272,c23,42,1.4,189.56507873535156,130.70533752441406,88.98960876464844,140.20703125,43.447879791259766,30.0,Real
c23__videos__272,c23,43,1.4333333333333333,190.15122985839844,131.06637573242188,89.28138732910156,140.61094665527344,42.85912322998047,30.0,Real
