video_id,compression,frame_idx,t_sec,R_mean,G_mean,B_mean,Y_mean,Y_std,fps,label
raw__videos__469,raw,0,0.0,193.0854034423828,169.52720642089844,196.90176391601562,176.51214599609375,47.432010650634766,30.0,Real
raw__videos__469,raw,1,0.03333333333333333,193.606201171875,170.1057586669922,197.45265197753906,177.07640075683594,48.063697814941406,30.0,Real
raw__videos__469,raw,2,0.06666666666666667,193.8247833251953,170.1858367919922,197.6610565185547,177.1951904296875,48.234134674072266,30.0,Real
raw__videos__469,raw,3,0.1,195.21585083007812,171.0216522216797,198.7622833251953,178.168212890625,47.800262451171875,30.0,Real
raw__videos__469,raw,4,0.13333333333333333,194.74374389648438,170.5,198.2703094482422,177.65924072265625,47.8046989440918,30.0,Real
raw__videos__469,raw,5,0.16666666666666666,193.15863037109375,169.00685119628906,196.6781005859375,176.13937377929688,48.16378402709961,30.0,Real
raw__videos__469,raw,6,0.2,192.9108428955078,169.1918182373047,196.33030700683594,176.19387817382812,48.17906188964844,30.0,Real
raw__videos__469,raw,7,0.23333333333333334,193.54977416992188,169.89291381835938,196.9995574951172,176.87948608398438,48.6821174621582,30.0,Real
raw__videos__469,raw,8,0.26666666666666666,193.53761291503906,169.88075256347656,196.98739624023438,176.8673095703125,48.705928802490234,30.0,Real
raw__videos__469,raw,9,0.3,192.68057250976562,168.87098693847656,196.03509521484375,175.89414978027344,47.9041748046875,30.0,Real
raw__videos__469,raw,10,0.3333333333333333,193.674560546875,169.86294555664062,197.1015625,176.8919219970703,48.868587493896484,30.0,Real
raw__videos__469,raw,11,0.36666666666666664,193.67767333984375,169.86607360839844,197.1002197265625,176.8947296142578,48.798606872558594,30.0,Real
raw__videos__469,raw,12,0.4,193.77723693847656,169.81651306152344,196.9613800048828,176.87042236328125,48.631046295166016,30.0,Real
raw__videos__469,raw,13,0.43333333333333335,193.9857177734375,169.9071502685547,197.14688110351562,176.99295043945312,47.22241973876953,30.0,Real
raw__videos__469,raw,14,0.4666666666666667,194.18783569335938,170.07748413085938,197.35360717773438,177.1726837158203,47.14034652709961,30.0,Real
raw__videos__469,raw,15,0.5,168.2877655029297,171.73854064941406,176.0413055419922,171.31556701660156,50.761512756347656,30.0,Real
raw__videos__469,raw,16,0.5333333333333333,159.40660095214844,138.5693817138672,161.32557678222656,144.64236450195312,66.29762268066406,30.0,Real
raw__videos__469,raw,17,0.5666666666666667,198.5271759033203,173.97604370117188,201.4875946044922,181.18194580078125,38.853294372558594,30.0,Real
raw__videos__469,raw,18,0.6,170.31251525878906,172.98878479003906,177.5776824951172,172.75112915039062,51.46210479736328,30.0,Real
raw__videos__469,raw,19,0.6333333333333333,180.7731475830078,189.4685821533203,198.839599609375,188.29652404785156,39.080101013183594,30.0,Real
raw__videos__469,raw,20,0.6666666666666666,153.12680053710938,133.75238037109375,154.21234130859375,139.3485870361328,64.33012390136719,30.0,Real
raw__videos__469,raw,21,0.7,197.77145385742188,173.2352752685547,200.25735473632812,180.40267944335938,39.15625,30.0,Real
raw__videos__469,raw,22,0.7333333333333333,195.01437377929688,170.93739318847656,197.96902465820312,178.00784301757812,44.75259780883789,30.0,Real
raw__videos__469,raw,23,0.7666666666666667,171.91082763671875,174.40345764160156,179.90292358398438,174.2705841064453,50.53261184692383,30.0,Real
raw__videos__469,raw,24,0.8,156.36305236816406,135.2048797607422,157.79684448242188,141.33425903320312,65.1630859375,30.0,Real
raw__videos__469,raw,25,0.8333333333333334,198.0821533203125,173.38424682617188,200.5106964111328,180.5935516357422,38.585205078125,30.0,Real
raw__videos__469,raw,26,0.8666666666666667,197.19932556152344,172.90692138671875,199.8013458251953,180.0132598876953,44.808204650878906,30.0,Real
raw__videos__469,raw,27,0.9,196.4149627685547,172.27232360839844,199.2495574951172,179.35279846191406,45.634429931640625,30.0,Real
raw__videos__469,raw,28,0.9333333333333333,196.2205352783203,172.1517791748047,199.16339111328125,179.2190399169922,46.90320587158203,30.0,Real
raw__videos__469,raw,29,0.9666666666666667,195.38705444335938,171.40402221679688,198.33392333984375,178.44715881347656,47.67437744140625,30.0,Real
