video_id,compression,frame_idx,t_sec,R_mean,G_mean,B_mean,Y_mean,Y_std,fps,label
c23__videos__055,c23,0,0.0,215.66326904296875,127.43643951416016,79.63848114013672,142.74246215820312,17.147537231445312,30.0,Real
c23__videos__055,c23,1,0.03333333333333333,215.88833618164062,127.42740631103516,80.00582885742188,142.81036376953125,17.327207565307617,30.0,Real
c23__videos__055,c23,2,0.06666666666666667,217.89767456054688,128.7314910888672,81.46238708496094,144.27537536621094,15.205108642578125,30.0,Real
c23__videos__055,c23,3,0.1,218.45155334472656,129.01943969726562,81.55787658691406,144.60598754882812,15.089465141296387,30.0,Real
c23__videos__055,c23,4,0.13333333333333333,220.48777770996094,130.2898406982422,82.49219512939453,146.01492309570312,13.72280502319336,30.0,Real
c23__videos__055,c23,5,0.16666666666666666,221.1437225341797,130.2080078125,82.70558166503906,146.11126708984375,13.21073055267334,30.0,Real
c23__videos__055,c23,6,0.2,221.1431427001953,130.37347412109375,82.86443328857422,146.24093627929688,13.36568832397461,30.0,Real
c23__videos__055,c23,7,0.23333333333333334,221.87200927734375,130.7034912109375,83.37871551513672,146.66908264160156,12.930049896240234,30.0,Real
c23__videos__055,c23,8,0.26666666666666666,221.6568603515625,130.78787231445312,83.33333587646484,146.68040466308594,13.285784721374512,30.0,Real
c23__videos__055,c23,9,0.3,218.70416259765625,129.4052734375,82.00166320800781,144.96768188476562,14.766730308532715,30.0,Real
c23__videos__055,c23,10,0.3333333333333333,218.9243927001953,129.58758544921875,81.7145767211914,145.1241455078125,14.399520874023438,30.0,Real
c23__videos__055,c23,11,0.36666666666666664,217.75831604003906,128.6055450439453,81.2606430053711,144.14111328125,15.420650482177734,30.0,Real
c23__videos__055,c23,12,0.4,216.6894989013672,127.63993835449219,80.250732421875,143.15037536621094,16.537086486816406,30.0,Real
c23__videos__055,c23,13,0.43333333333333335,218.2609405517578,128.09242248535156,81.0801773071289,143.86795043945312,15.637016296386719,30.0,Real
c23__videos__055,c23,14,0.4666666666666667,219.5887451171875,128.96853637695312,81.44242095947266,144.80300903320312,14.232232093811035,30.0,Real
c23__videos__055,c23,15,0.5,218.9997100830078,128.62222290039062,81.12813568115234,144.4073944091797,14.57762336730957,30.0,Real
c23__videos__055,c23,16,0.5333333333333333,218.82798767089844,128.51719665527344,81.1740493774414,144.29908752441406,14.924299240112305,30.0,Real
c23__videos__055,c23,17,0.5666666666666667,218.03289794921875,127.92611694335938,80.42308807373047,143.65310668945312,15.37551212310791,30.0,Real
c23__videos__055,c23,18,0.6,216.87416076660156,127.35861206054688,80.12833404541016,142.97959899902344,16.274913787841797,30.0,Real
c23__videos__055,c23,19,0.6333333333333333,220.24185180664062,128.6640625,82.04126739501953,144.767333984375,14.055294036865234,30.0,Real
c23__videos__055,c23,20,0.6666666666666666,220.1431427001953,128.64559936523438,81.86840057373047,144.7206573486328,14.17148494720459,30.0,Real
c23__videos__055,c23,21,0.7,219.8871612548828,128.5321807861328,81.34834289550781,144.54757690429688,14.147754669189453,30.0,Real
c23__videos__055,c23,22,0.7333333333333333,217.88888549804688,127.63277435302734,80.30500030517578,143.40415954589844,15.551673889160156,30.0,Real
c23__videos__055,c23,23,0.7666666666666667,217.96249389648438,127.5905532836914,80.37555694580078,143.3946990966797,15.423674583435059,30.0,Real
c23__videos__055,c23,24,0.8,219.57200622558594,128.50534057617188,81.22799682617188,144.4526824951172,14.24527359008789,30.0,Real
c23__videos__055,c23,25,0.8333333333333334,218.13119506835938,127.54256439208984,80.13732147216797,143.37904357910156,15.21119213104248,30.0,Real
c23__videos__055,c23,26,0.8666666666666667,218.9559783935547,128.07200622558594,80.45714569091797,143.95614624023438,14.583194732666016,30.0,Real
c23__videos__055,c23,27,0.9,220.50909423828125,128.7086181640625,80.9090347290039,144.77426147460938,13.620803833007812,30.0,Real
c23__videos__055,c23,28,0.9333333333333333,219.50909423828125,128.3214111328125,80.22892761230469,144.2356414794922,14.219459533691406,30.0,Real
c23__videos__055,c23,29,0.9666666666666667,219.66221618652344,128.4784698486328,80.31837463378906,144.38697814941406,14.28587532043457,30.0,Real
c23__videos__055,c23,30,1.0,219.5342559814453,128.349609375,80.33141326904297,144.2685546875,14.248663902282715,30.0,Real
c23__videos__055,c23,31,1.0333333333333334,219.97488403320312,128.54534912109375,80.68351745605469,144.5276336669922,14.259513854980469,30.0,Real
c23__videos__055,c23,32,1.0666666666666667,219.405029296875,128.50489807128906,80.17984008789062,144.3411865234375,14.25669002532959,30.0,Real
c23__videos__055,c23,33,1.1,219.8459014892578,128.5134735107422,80.80606842041016,144.48626708984375,14.292167663574219,30.0,Real
c23__videos__055,c23,34,1.1333333333333333,218.83140563964844,128.08065795898438,80.11400604248047,143.91107177734375,14.399959564208984,30.0,Real
c23__videos__055,c23,35,1.1666666666666667,219.5591278076172,128.6234130859375,81.03881072998047,144.52073669433594,14.069488525390625,30.0,Real
c23__videos__055,c23,36,1.2,219.2349853515625,129.10031127929688,80.69690704345703,144.76820373535156,13.691446304321289,30.0,Real
c23__videos__055,c23,37,1.2333333333333334,219.84263610839844,129.57762145996094,81.33626556396484,145.28492736816406,13.333911895751953,30.0,Real
c23__videos__055,c23,38,1.2666666666666666,219.18283081054688,129.3878173828125,81.07610321044922,144.99012756347656,13.455361366271973,30.0,Real
c23__videos__055,c23,39,1.3,219.59681701660156,129.52420043945312,81.55269622802734,145.21009826660156,13.521745681762695,30.0,Real
c23__videos__055,c23,40,1.3333333333333333,218.12197875976562,128.51889038085938,80.43994140625,144.09719848632812,14.204476356506348,30.0,Real
c23__videos__055,c23,41,1.3666666666666667,219.88079833984375,129.10897827148438,81.51671600341797,144.9709014892578,13.248127937316895,30.0,Real
c23__videos__055,c23,42,1.4,220.1938018798828,129.63560485839844,81.56315612792969,145.41744995117188,13.011354446411133,30.0,Real
c23__videos__055,c23,43,1.4333333333333333,220.1876220703125,129.5071258544922,81.78142547607422,145.33999633789062,13.297150611877441,30.0,Real
c23__videos__055,c23,44,1.4666666666666666,219.79844665527344,129.6117706298828,81.39350128173828,145.30409240722656,13.46750259399414,30.0,Real
c23__videos__055,c23,45,1.5,218.5167236328125,128.74179077148438,80.6086654663086,144.35272216796875,14.241427421569824,30.0,Real
