video_id,compression,frame_idx,t_sec,R_mean,G_mean,B_mean,Y_mean,Y_std,fps,label
c23__videos__153,c23,0,0.0,212.3919677734375,167.69497680664062,143.97056579589844,175.48464965820312,26.037723541259766,25.0,Real
c23__videos__153,c23,1,0.04,210.86622619628906,164.90902709960938,142.30836486816406,173.04776000976562,26.803129196166992,25.0,Real
c23__videos__153,c23,2,0.08,207.1444854736328,161.89163208007812,139.02340698242188,169.86131286621094,29.534988403320312,25.0,Real
c23__videos__153,c23,3,0.12,208.63612365722656,163.23545837402344,140.149169921875,171.22079467773438,28.66765785217285,25.0,Real
c23__videos__153,c23,4,0.16,208.55299377441406,163.39198303222656,140.50747680664062,171.34095764160156,27.077075958251953,25.0,Real
c23__videos__153,c23,5,0.2,212.68829345703125,166.64549255371094,143.7879638671875,174.7838592529297,24.669797897338867,25.0,Real
c23__videos__153,c23,6,0.24,213.6844482421875,167.5355682373047,144.0665283203125,175.65234375,24.521913528442383,25.0,Real
c23__videos__153,c23,7,0.28,217.15481567382812,170.3056640625,147.2266082763672,178.59947204589844,25.451400756835938,25.0,Real
c23__videos__153,c23,8,0.32,219.66403198242188,172.9644317626953,149.52239990234375,181.2002410888672,25.52223014831543,25.0,Real
c23__videos__153,c23,9,0.36,219.51976013183594,173.12713623046875,149.46640014648438,181.2819061279297,26.428043365478516,25.0,Real
c23__videos__153,c23,10,0.4,217.49728393554688,171.00611877441406,147.98233032226562,179.22781372070312,28.285367965698242,25.0,Real
c23__videos__153,c23,11,0.44,218.06454467773438,171.86685180664062,148.20448303222656,179.98004150390625,27.808500289916992,25.0,Real
c23__videos__153,c23,12,0.48,219.28860473632812,172.85641479492188,148.93145751953125,181.00051879882812,27.491310119628906,25.0,Real
c23__videos__153,c23,13,0.52,218.0577392578125,171.3036651611328,148.1358642578125,179.57086181640625,28.58505630493164,25.0,Real
c23__videos__153,c23,14,0.56,218.2860107421875,171.7303009033203,147.8172607421875,179.90151977539062,27.9729061126709,25.0,Real
c23__videos__153,c23,15,0.6,215.0821990966797,168.63111877441406,144.7724151611328,176.78402709960938,30.53786277770996,25.0,Real
c23__videos__153,c23,16,0.64,215.1202392578125,168.63111877441406,144.8016357421875,176.79420471191406,30.54047966003418,25.0,Real
c23__videos__153,c23,17,0.68,216.16522216796875,169.21139526367188,145.629150390625,177.4911346435547,28.9798583984375,25.0,Real
c23__videos__153,c23,18,0.72,218.0670928955078,170.2049102783203,146.60606384277344,178.6765594482422,25.30739402770996,25.0,Real
c23__videos__153,c23,19,0.76,214.77784729003906,167.74659729003906,143.76426696777344,176.01393127441406,28.122838973999023,25.0,Real
c23__videos__153,c23,20,0.8,217.79075622558594,168.9110107421875,146.0400848388672,177.6515655517578,23.750364303588867,25.0,Real
