video_id,compression,frame_idx,t_sec,R_mean,G_mean,B_mean,Y_mean,Y_std,fps,label
raw__videos__720,raw,0,0.0,,,,,,30.0,Real
raw__videos__720,raw,1,0.03333333333333333,,,,,,30.0,Real
raw__videos__720,raw,2,0.06666666666666667,,,,,,30.0,Real
raw__videos__720,raw,3,0.1,,,,,,30.0,Real
raw__videos__720,raw,4,0.13333333333333333,,,,,,30.0,Real
raw__videos__720,raw,5,0.16666666666666666,,,,,,30.0,Real
raw__videos__720,raw,6,0.2,,,,,,30.0,Real
raw__videos__720,raw,7,0.23333333333333334,,,,,,30.0,Real
raw__videos__720,raw,8,0.26666666666666666,,,,,,30.0,Real
raw__videos__720,raw,9,0.3,,,,,,30.0,Real
raw__videos__720,raw,10,0.3333333333333333,,,,,,30.0,Real
raw__videos__720,raw,11,0.36666666666666664,,,,,,30.0,Real
raw__videos__720,raw,12,0.4,,,,,,30.0,Real
raw__videos__720,raw,13,0.43333333333333335,,,,,,30.0,Real
raw__videos__720,raw,14,0.4666666666666667,,,,,,30.0,Real
raw__videos__720,raw,15,0.5,,,,,,30.0,Real
raw__videos__720,raw,16,0.5333333333333333,,,,,,30.0,Real
raw__videos__720,raw,17,0.5666666666666667,,,,,,30.0,Real
raw__videos__720,raw,18,0.6,,,,,,30.0,Real
raw__videos__720,raw,19,0.6333333333333333,,,,,,30.0,Real
raw__videos__720,raw,20,0.6666666666666666,,,,,,30.0,Real
raw__videos__720,raw,21,0.7,,,,,,30.0,Real
raw__videos__720,raw,22,0.7333333333333333,161.69932556152344,118.720947265625,100.0578842163086,126.51067352294922,36.16150665283203,30.0,Real
raw__videos__720,raw,23,0.7666666666666667,160.52027893066406,116.77389526367188,97.46247100830078,124.68009948730469,35.27293395996094,30.0,Real
raw__videos__720,raw,24,0.8,163.23670959472656,119.94572448730469,101.65157318115234,127.82854461669922,36.69560623168945,30.0,Real
raw__videos__720,raw,25,0.8333333333333334,161.123779296875,115.968994140625,97.09813690185547,124.20642852783203,35.164024353027344,30.0,Real
raw__videos__720,raw,26,0.8666666666666667,161.50633239746094,115.53118896484375,96.12865447998047,123.90463256835938,34.23993682861328,30.0,Real
raw__videos__720,raw,27,0.9,162.5157470703125,115.46114349365234,95.11780548095703,123.99615478515625,33.420692443847656,30.0,Real
raw__videos__720,raw,28,0.9333333333333333,161.54702758789062,113.99683380126953,92.91155242919922,122.58364868164062,32.884544372558594,30.0,Real
raw__videos__720,raw,29,0.9666666666666667,161.3944854736328,113.07919311523438,91.79070281982422,121.81399536132812,32.32979965209961,30.0,Real
raw__videos__720,raw,30,1.0,160.8635711669922,112.5122299194336,90.93436431884766,121.23380279541016,31.930173873901367,30.0,Real
raw__videos__720,raw,31,1.0333333333333334,157.60256958007812,108.94851684570312,87.15495300292969,117.71887969970703,31.37066650390625,30.0,Real
raw__videos__720,raw,32,1.0666666666666667,156.415283203125,107.82380676269531,86.21673583984375,116.59432220458984,30.75408363342285,30.0,Real
raw__videos__720,raw,33,1.1,155.86306762695312,107.2270278930664,85.54491424560547,116.0016098022461,31.00274085998535,30.0,Real
raw__videos__720,raw,34,1.1333333333333333,153.03074645996094,104.9200668334961,83.15715789794922,113.57711791992188,30.55109214782715,30.0,Real
raw__videos__720,raw,35,1.1666666666666667,153.03524780273438,104.37810516357422,82.51241302490234,113.14391326904297,29.867355346679688,30.0,Real
raw__videos__720,raw,36,1.2,151.8267059326172,103.6986083984375,81.79890441894531,112.3494873046875,29.82988929748535,30.0,Real
raw__videos__720,raw,37,1.2333333333333334,151.37289428710938,103.40044403076172,81.3306884765625,112.00595092773438,29.631750106811523,30.0,Real
raw__videos__720,raw,38,1.2666666666666666,151.21853637695312,102.94646453857422,81.07438659667969,111.62993621826172,29.240901947021484,30.0,Real
raw__videos__720,raw,39,1.3,151.29910278320312,102.57142639160156,80.6592025756836,111.34886932373047,29.1734619140625,30.0,Real
