video_id,compression,frame_idx,t_sec,R_mean,G_mean,B_mean,Y_mean,Y_std,fps,label
raw__videos__585,raw,0,0.0,177.4223175048828,132.7065887451172,111.97559356689453,140.71636962890625,33.25920867919922,30.0,Real
raw__videos__585,raw,1,0.03333333333333333,177.34674072265625,132.90792846679688,112.34140014648438,140.87071228027344,33.711387634277344,30.0,Real
raw__videos__585,raw,2,0.06666666666666667,177.44955444335938,132.92408752441406,112.69921112060547,140.92996215820312,33.67475128173828,30.0,Real
raw__videos__585,raw,3,0.1,177.47616577148438,133.0571746826172,112.90949249267578,141.0459747314453,33.730533599853516,30.0,Real
raw__videos__585,raw,4,0.13333333333333333,177.75875854492188,132.94970703125,112.353759765625,140.98907470703125,33.11867904663086,30.0,Real
raw__videos__585,raw,5,0.16666666666666666,177.69064331054688,133.3361358642578,112.6195068359375,141.27015686035156,33.488731384277344,30.0,Real
raw__videos__585,raw,6,0.2,177.8006591796875,133.2974395751953,112.46668243408203,141.2548370361328,33.4986457824707,30.0,Real
raw__videos__585,raw,7,0.23333333333333334,177.4347686767578,133.0870361328125,112.61084747314453,141.0369873046875,33.92230987548828,30.0,Real
raw__videos__585,raw,8,0.26666666666666666,177.5481719970703,133.2069549560547,112.81571197509766,141.16163635253906,33.65070343017578,30.0,Real
raw__videos__585,raw,9,0.3,176.71554565429688,132.48760986328125,112.12012481689453,140.419921875,33.671607971191406,30.0,Real
raw__videos__585,raw,10,0.3333333333333333,176.70108032226562,132.63145446777344,112.69307708740234,140.56109619140625,33.67075729370117,30.0,Real
raw__videos__585,raw,11,0.36666666666666664,176.92877197265625,133.0201416015625,112.92735290527344,140.9044189453125,33.257240295410156,30.0,Real
raw__videos__585,raw,12,0.4,176.8260040283203,132.92247009277344,112.45787811279297,140.77882385253906,33.122406005859375,30.0,Real
raw__videos__585,raw,13,0.43333333333333335,176.38294982910156,132.29852294921875,111.80632019042969,140.1913299560547,33.30448913574219,30.0,Real
raw__videos__585,raw,14,0.4666666666666667,176.3333282470703,131.81752014160156,111.2489013671875,139.79652404785156,33.300689697265625,30.0,Real
raw__videos__585,raw,15,0.5,176.32577514648438,131.8037872314453,111.42407989501953,139.79776000976562,33.1146354675293,30.0,Real
raw__videos__585,raw,16,0.5333333333333333,176.59765625,132.03793334960938,111.70379638671875,140.04319763183594,33.20913314819336,30.0,Real
raw__videos__585,raw,17,0.5666666666666667,176.76109313964844,132.1904754638672,111.91283416748047,140.2021484375,33.150611877441406,30.0,Real
raw__videos__585,raw,18,0.6,176.6486358642578,132.2963104248047,112.0870132446289,140.26649475097656,33.02392578125,30.0,Real
raw__videos__585,raw,19,0.6333333333333333,176.89524841308594,131.84335327148438,112.03459167480469,139.99119567871094,33.081565856933594,30.0,Real
raw__videos__585,raw,20,0.6666666666666666,176.30136108398438,131.767822265625,111.90044403076172,139.80123901367188,33.000953674316406,30.0,Real
raw__videos__585,raw,21,0.7,176.27906799316406,131.6912841796875,111.80058288574219,139.73452758789062,32.90464401245117,30.0,Real
raw__videos__585,raw,22,0.7333333333333333,176.3023223876953,131.6882781982422,111.73949432373047,139.73292541503906,33.31224060058594,30.0,Real
raw__videos__585,raw,23,0.7666666666666667,176.11550903320312,131.83372497558594,111.81356811523438,139.8025665283203,33.21256637573242,30.0,Real
raw__videos__585,raw,24,0.8,175.95094299316406,131.73675537109375,111.60680389404297,139.6833038330078,33.298404693603516,30.0,Real
raw__videos__585,raw,25,0.8333333333333334,176.1711883544922,131.60328674316406,111.7090072631836,139.6420440673828,33.21487808227539,30.0,Real
raw__videos__585,raw,26,0.8666666666666667,176.4253387451172,131.8575439453125,112.0587158203125,139.90318298339844,33.30265426635742,30.0,Real
raw__videos__585,raw,27,0.9,176.44857788085938,131.526611328125,111.61944580078125,139.6397247314453,33.24883270263672,30.0,Real
raw__videos__585,raw,28,0.9333333333333333,176.37954711914062,131.3682403564453,111.5663833618164,139.50794982910156,33.34525680541992,30.0,Real
raw__videos__585,raw,29,0.9666666666666667,176.09361267089844,131.90069580078125,112.43406677246094,139.890625,33.2342414855957,30.0,Real
raw__videos__585,raw,30,1.0,176.1925048828125,132.008544921875,112.58160400390625,139.9994354248047,33.22211837768555,30.0,Real
raw__videos__585,raw,31,1.0333333333333334,176.05003356933594,131.4991912841797,112.44754028320312,139.5951690673828,33.39098358154297,30.0,Real
raw__videos__585,raw,32,1.0666666666666667,176.3087158203125,131.47964477539062,112.54151153564453,139.6429901123047,33.45213317871094,30.0,Real
raw__videos__585,raw,33,1.1,176.3919219970703,131.73843383789062,112.97014617919922,139.876708984375,33.54896545410156,30.0,Real
raw__videos__585,raw,34,1.1333333333333333,176.17897033691406,131.49899291992188,112.61238861083984,139.63433837890625,33.41105651855469,30.0,Real
raw__videos__585,raw,35,1.1666666666666667,175.6029052734375,131.05245971679688,111.75262451171875,139.13043212890625,33.36747741699219,30.0,Real
raw__videos__585,raw,36,1.2,175.31597900390625,131.17837524414062,112.01937103271484,139.17874145507812,33.39814758300781,30.0,Real
raw__videos__585,raw,37,1.2333333333333334,175.32546997070312,131.35250854492188,112.38579559326172,139.33175659179688,33.40461349487305,30.0,Real
raw__videos__585,raw,38,1.2666666666666666,175.38499450683594,131.2691650390625,112.16586303710938,139.26893615722656,33.42876434326172,30.0,Real
raw__videos__585,raw,39,1.3,175.32424926757812,130.97195434570312,111.40113067626953,138.9882354736328,33.455360412597656,30.0,Real
raw__videos__585,raw,40,1.3333333333333333,175.6753387451172,130.97921752929688,111.39790344238281,139.06784057617188,33.470237731933594,30.0,Real
raw__videos__585,raw,41,1.3666666666666667,175.15818786621094,130.8874053955078,111.68038940429688,138.91262817382812,33.594417572021484,30.0,Real
raw__videos__585,raw,42,1.4,174.8870391845703,130.69650268554688,111.41508483886719,138.69927978515625,33.49013137817383,30.0,Real
raw__videos__585,raw,43,1.4333333333333333,174.2694549560547,129.9500274658203,110.5375747680664,137.97076416015625,33.618438720703125,30.0,Real
raw__videos__585,raw,44,1.4666666666666666,175.0463104248047,130.44830322265625,110.81649780273438,138.51243591308594,33.711395263671875,30.0,Real
raw__videos__585,raw,45,1.5,175.13406372070312,130.43678283691406,110.81825256347656,138.52296447753906,33.72923278808594,30.0,Real
raw__videos__585,raw,46,1.5333333333333334,175.10592651367188,130.51025390625,110.86593627929688,138.57296752929688,33.519569396972656,30.0,Real
raw__videos__585,raw,47,1.5666666666666667,175.35430908203125,131.02598571777344,111.19874572753906,139.01866149902344,33.35285568237305,30.0,Real
raw__videos__585,raw,48,1.6,174.9583740234375,131.0484619140625,111.12605285644531,138.94529724121094,33.5900764465332,30.0,Real
raw__videos__585,raw,49,1.6333333333333333,175.4238739013672,131.1080780029297,111.5794448852539,139.11964416503906,33.47669219970703,30.0,Real
raw__videos__585,raw,50,1.6666666666666667,175.53372192382812,131.63101196289062,111.83740234375,139.53562927246094,33.449283599853516,30.0,Real
raw__videos__585,raw,51,1.7,175.67616271972656,131.96685791015625,112.47616577148438,139.85223388671875,33.44456100463867,30.0,Real
raw__videos__585,raw,52,1.7333333333333334,175.51995849609375,132.11550903320312,112.74437713623047,139.9447021484375,33.542938232421875,30.0,Real
raw__videos__585,raw,53,1.7666666666666666,175.60330200195312,132.0589141845703,112.4923324584961,139.90374755859375,33.760650634765625,30.0,Real
raw__videos__585,raw,54,1.8,175.44993591308594,132.018310546875,112.47740936279297,139.8410186767578,33.68406295776367,30.0,Real
raw__videos__585,raw,55,1.8333333333333333,175.663818359375,132.63328552246094,113.2755355834961,140.3839569091797,33.12361526489258,30.0,Real
raw__videos__585,raw,56,1.8666666666666667,175.5966339111328,131.9127655029297,112.51140594482422,139.79917907714844,33.41859817504883,30.0,Real
raw__videos__585,raw,57,1.9,175.19210815429688,131.34219360351562,111.88919067382812,139.2601776123047,33.21564865112305,30.0,Real
raw__videos__585,raw,58,1.9333333333333333,175.97830200195312,131.72816467285156,112.51338958740234,139.74844360351562,32.739013671875,30.0,Real
raw__videos__585,raw,59,1.9666666666666666,176.42153930664062,131.6759796142578,112.52003479003906,139.80581665039062,32.822715759277344,30.0,Real
raw__videos__585,raw,60,2.0,176.43455505371094,131.48779296875,112.47491455078125,139.67076110839844,32.642574310302734,30.0,Real
raw__videos__585,raw,61,2.033333333333333,176.6234130859375,132.30271911621094,113.07367706298828,140.3369598388672,32.94425964355469,30.0,Real
raw__videos__585,raw,62,2.066666666666667,176.60484313964844,132.3188018798828,113.05561828613281,140.3432159423828,33.20906066894531,30.0,Real
raw__videos__585,raw,63,2.1,177.05093383789062,131.9755859375,112.54776000976562,140.15591430664062,32.99761199951172,30.0,Real
raw__videos__585,raw,64,2.1333333333333333,177.3040771484375,132.3211212158203,112.97383880615234,140.4876251220703,33.228515625,30.0,Real
raw__videos__585,raw,65,2.1666666666666665,177.85592651367188,132.41989135742188,113.29903411865234,140.69908142089844,33.84120559692383,30.0,Real
raw__videos__585,raw,66,2.2,177.7659454345703,132.34947204589844,113.03591918945312,140.61058044433594,33.920047760009766,30.0,Real
raw__videos__585,raw,67,2.2333333333333334,178.38841247558594,132.70681762695312,113.56436920166016,141.03663635253906,33.74569320678711,30.0,Real
raw__videos__585,raw,68,2.2666666666666666,177.60203552246094,132.25390625,112.99579620361328,140.5044708251953,33.796627044677734,30.0,Real
raw__videos__585,raw,69,2.3,177.07363891601562,132.0153045654297,112.91453552246094,140.2156219482422,33.63360595703125,30.0,Real
raw__videos__585,raw,70,2.3333333333333335,176.9697723388672,131.8870086669922,113.03255462646484,140.11032104492188,33.64031982421875,30.0,Real
raw__videos__585,raw,71,2.3666666666666667,176.5218963623047,131.9654998779297,112.7618179321289,140.0516815185547,33.38683319091797,30.0,Real
raw__videos__585,raw,72,2.4,176.6372833251953,132.0347900390625,112.47390747070312,140.10498046875,33.468021392822266,30.0,Real
raw__videos__585,raw,73,2.433333333333333,176.92808532714844,132.24447631835938,113.03009796142578,140.35693359375,33.4842529296875,30.0,Real
raw__videos__585,raw,74,2.466666666666667,176.7828826904297,132.19815063476562,113.03551483154297,140.29331970214844,33.55080032348633,30.0,Real
raw__videos__585,raw,75,2.5,176.328125,131.5578155517578,112.13705444335938,139.67379760742188,33.836952209472656,30.0,Real
raw__videos__585,raw,76,2.533333333333333,175.96665954589844,131.3503875732422,111.6282958984375,139.411865234375,33.30677795410156,30.0,Real
raw__videos__585,raw,77,2.566666666666667,175.26318359375,131.08526611328125,111.50542449951172,139.06382751464844,33.235530853271484,30.0,Real
raw__videos__585,raw,78,2.6,175.08995056152344,130.96060180664062,111.29290771484375,138.9224853515625,33.25120162963867,30.0,Real
raw__videos__585,raw,79,2.6333333333333333,175.19834899902344,130.81529235839844,111.0378646850586,138.8231964111328,33.33152770996094,30.0,Real
raw__videos__585,raw,80,2.6666666666666665,174.96078491210938,130.80165100097656,110.92754364013672,138.75497436523438,33.44351577758789,30.0,Real
raw__videos__585,raw,81,2.7,175.42848205566406,131.04302978515625,111.62480926513672,139.07737731933594,33.547298431396484,30.0,Real
raw__videos__585,raw,82,2.7333333333333334,175.99452209472656,131.13894653320312,111.60406494140625,139.26483154296875,33.42560958862305,30.0,Real
raw__videos__585,raw,83,2.7666666666666666,176.57627868652344,131.64488220214844,112.696533203125,139.82920837402344,33.54719161987305,30.0,Real
raw__videos__585,raw,84,2.8,176.6562957763672,131.8237762451172,112.97130584716797,139.99400329589844,33.539398193359375,30.0,Real
